"ID","season","week_num","day_of_week","gametime_local","home_team","away_team","home_score","away_score","OT_flag","arrests","division_game"
1,2011.00,1.00,"Sunday",12/30/1899 13:15:00,"Arizona","Carolina",28.00,21.00,,5.00,"n"
2,2011.00,4.00,"Sunday",12/30/1899 13:05:00,"Arizona","New York Giants",27.00,31.00,,6.00,"n"
3,2011.00,7.00,"Sunday",12/30/1899 13:05:00,"Arizona","Pittsburgh",20.00,32.00,,9.00,"n"
4,2011.00,9.00,"Sunday",12/30/1899 14:15:00,"Arizona","St. Louis",19.00,13.00,"OT",6.00,"y"
5,2011.00,13.00,"Sunday",12/30/1899 14:15:00,"Arizona","Dallas",19.00,13.00,"OT",3.00,"n"
6,2011.00,14.00,"Sunday",12/30/1899 14:05:00,"Arizona","San Francisco",21.00,19.00,,4.00,"y"
7,2011.00,15.00,"Sunday",12/30/1899 14:15:00,"Arizona","Cleveland",20.00,17.00,"OT",1.00,"n"
8,2011.00,17.00,"Sunday",12/30/1899 14:15:00,"Arizona","Seattle",23.00,20.00,"OT",4.00,"y"
9,2012.00,1.00,"Sunday",12/30/1899 13:25:00,"Arizona","Seattle",20.00,16.00,,0.00,"y"
10,2012.00,3.00,"Sunday",12/30/1899 13:05:00,"Arizona","Philadelphia",27.00,6.00,,12.00,"n"
11,2012.00,4.00,"Sunday",12/30/1899 13:05:00,"Arizona","Miami",24.00,21.00,"OT",4.00,"n"
12,2012.00,6.00,"Sunday",12/30/1899 13:05:00,"Arizona","Buffalo",19.00,16.00,"OT",1.00,"n"
13,2012.00,8.00,"Monday",12/30/1899 17:30:00,"Arizona","San Francisco",3.00,24.00,,3.00,"y"
14,2012.00,12.00,"Sunday",12/30/1899 14:25:00,"Arizona","St. Louis",17.00,31.00,,7.00,"y"
15,2012.00,15.00,"Sunday",12/30/1899 14:05:00,"Arizona","Detroit",38.00,10.00,,3.00,"n"
16,2012.00,16.00,"Sunday",12/30/1899 14:25:00,"Arizona","Chicago",13.00,28.00,,7.00,"n"
17,2013.00,2.00,"Sunday",12/30/1899 13:05:00,"Arizona","Detroit",25.00,21.00,,7.00,"n"
18,2013.00,5.00,"Sunday",12/30/1899 13:05:00,"Arizona","Carolina",22.00,6.00,,3.00,"n"
19,2013.00,7.00,"Thursday",12/30/1899 17:25:00,"Arizona","Seattle",22.00,34.00,,7.00,"y"
20,2013.00,8.00,"Sunday",12/30/1899 13:25:00,"Arizona","Atlanta",27.00,13.00,,2.00,"n"
21,2013.00,10.00,"Sunday",12/30/1899 14:25:00,"Arizona","Houston",27.00,24.00,,3.00,"n"
22,2013.00,12.00,"Sunday",12/30/1899 14:05:00,"Arizona","Indianapolis",40.00,11.00,,2.00,"n"
23,2013.00,14.00,"Sunday",12/30/1899 14:25:00,"Arizona","St. Louis",30.00,10.00,,4.00,"y"
24,2013.00,17.00,"Sunday",12/30/1899 14:25:00,"Arizona","San Francisco",20.00,23.00,,7.00,"y"
25,2014.00,1.00,"Monday",12/30/1899 19:20:00,"Arizona","San Diego",18.00,17.00,,4.00,"n"
26,2014.00,3.00,"Sunday",12/30/1899 13:05:00,"Arizona","San Francisco",23.00,14.00,,6.00,"y"
27,2014.00,6.00,"Sunday",12/30/1899 13:25:00,"Arizona","Washington",30.00,20.00,,4.00,"n"
28,2014.00,8.00,"Sunday",12/30/1899 13:05:00,"Arizona","Philadelphia",24.00,20.00,,2.00,"n"
29,2014.00,10.00,"Sunday",12/30/1899 14:25:00,"Arizona","St. Louis",31.00,14.00,,1.00,"y"
30,2014.00,11.00,"Sunday",12/30/1899 14:25:00,"Arizona","Detroit",14.00,6.00,,6.00,"n"
31,2014.00,14.00,"Sunday",12/30/1899 14:05:00,"Arizona","Kansas City",17.00,14.00,,2.00,"n"
32,2014.00,16.00,"Sunday",12/30/1899 18:30:00,"Arizona","Seattle",6.00,35.00,,4.00,"y"
33,2015.00,1.00,"Sunday",12/30/1899 13:05:00,"Arizona","New Orleans",31.00,19.00,,3.00,"n"
34,2015.00,3.00,"Sunday",12/30/1899 13:05:00,"Arizona","San Francisco",47.00,7.00,,10.00,"y"
35,2015.00,4.00,"Sunday",12/30/1899 13:25:00,"Arizona","St. Louis",22.00,24.00,,3.00,"y"
36,2015.00,7.00,"Monday",12/30/1899 17:30:00,"Arizona","Baltimore",26.00,18.00,,2.00,"n"
37,2015.00,11.00,"Sunday",12/30/1899 18:30:00,"Arizona","Cincinnati",34.00,31.00,,2.00,"n"
38,2015.00,14.00,"Thursday",12/30/1899 18:30:00,"Arizona","Minnesota",23.00,20.00,,0.00,"n"
39,2015.00,16.00,"Sunday",12/30/1899 14:25:00,"Arizona","Green Bay",38.00,8.00,,5.00,"n"
40,2015.00,17.00,"Sunday",12/30/1899 14:25:00,"Arizona","Seattle",6.00,36.00,,2.00,"y"
41,2011.00,1.00,"Sunday",12/30/1899 13:05:00,"Baltimore","Pittsburgh",35.00,7.00,,1.00,"y"
42,2011.00,4.00,"Sunday",12/30/1899 20:20:00,"Baltimore","New York Jets",34.00,17.00,,0.00,"n"
43,2011.00,6.00,"Sunday",12/30/1899 16:05:00,"Baltimore","Houston",29.00,14.00,,0.00,"n"
44,2011.00,8.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Arizona",30.00,27.00,,0.00,"n"
45,2011.00,11.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Cincinnati",31.00,24.00,,2.00,"y"
46,2011.00,12.00,"Thursday",12/30/1899 20:20:00,"Baltimore","San Francisco",16.00,6.00,,0.00,"n"
47,2011.00,14.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Indianapolis",24.00,10.00,,0.00,"n"
48,2011.00,16.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Cleveland",20.00,14.00,,0.00,"y"
49,2013.00,2.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Cleveland",14.00,6.00,,3.00,"y"
50,2013.00,6.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Green Bay",17.00,19.00,,1.00,"n"
51,2013.00,10.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Cincinnati",20.00,17.00,"OT",0.00,"y"
52,2013.00,12.00,"Sunday",12/30/1899 13:00:00,"Baltimore","New York Jets",19.00,3.00,,3.00,"n"
53,2013.00,13.00,"Thursday",12/30/1899 20:30:00,"Baltimore","Pittsburgh",22.00,20.00,,5.00,"y"
54,2013.00,14.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Minnesota",29.00,26.00,,0.00,"n"
55,2013.00,16.00,"Sunday",12/30/1899 16:25:00,"Baltimore","New England",7.00,41.00,,8.00,"n"
56,2014.00,1.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Cincinnati",16.00,23.00,,0.00,"y"
57,2014.00,2.00,"Thursday",12/30/1899 20:25:00,"Baltimore","Pittsburgh",26.00,6.00,,4.00,"y"
58,2014.00,4.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Carolina",38.00,10.00,,5.00,"n"
59,2014.00,7.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Atlanta",29.00,7.00,,0.00,"n"
60,2014.00,10.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Tennessee",21.00,7.00,,0.00,"n"
61,2014.00,13.00,"Sunday",12/30/1899 13:00:00,"Baltimore","San Diego",33.00,34.00,,0.00,"n"
62,2014.00,15.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Jacksonville",20.00,12.00,,1.00,"n"
63,2014.00,17.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Cleveland",20.00,10.00,,0.00,"y"
64,2015.00,3.00,"Sunday",12/30/1899 13:02:00,"Baltimore","Cincinnati",24.00,28.00,,0.00,"y"
65,2015.00,5.00,"Sunday",12/30/1899 13:02:00,"Baltimore","Cleveland",30.00,33.00,"OT",3.00,"y"
66,2015.00,8.00,"Sunday",12/30/1899 13:02:00,"Baltimore","San Diego",29.00,26.00,,0.00,"n"
67,2015.00,10.00,"Sunday",12/30/1899 13:05:00,"Baltimore","Jacksonville",20.00,22.00,,6.00,"n"
68,2015.00,11.00,"Sunday",12/30/1899 13:02:00,"Baltimore","St. Louis",16.00,13.00,,0.00,"n"
69,2015.00,14.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Seattle",6.00,35.00,,0.00,"n"
70,2015.00,15.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Kansas City",14.00,34.00,,0.00,"n"
71,2015.00,16.00,"Sunday",12/30/1899 13:00:00,"Baltimore","Pittsburgh",20.00,17.00,,4.00,"y"
72,2011.00,2.00,"Sunday",12/30/1899 13:00:00,"Carolina","Green Bay",23.00,30.00,,0.00,"n"
73,2011.00,3.00,"Sunday",12/30/1899 13:00:00,"Carolina","Jacksonville",16.00,10.00,,0.00,"n"
74,2011.00,5.00,"Sunday",12/30/1899 13:00:00,"Carolina","New Orleans",27.00,30.00,,0.00,"y"
75,2011.00,7.00,"Sunday",12/30/1899 13:00:00,"Carolina","Washington",33.00,20.00,,0.00,"n"
76,2011.00,8.00,"Sunday",12/30/1899 13:00:00,"Carolina","Minnesota",21.00,24.00,,0.00,"n"
77,2011.00,10.00,"Sunday",12/30/1899 13:00:00,"Carolina","Tennessee",3.00,30.00,,0.00,"n"
78,2011.00,14.00,"Sunday",12/30/1899 13:00:00,"Carolina","Atlanta",23.00,31.00,,2.00,"y"
79,2011.00,16.00,"Saturday",12/30/1899 13:00:00,"Carolina","Tampa Bay",48.00,16.00,,0.00,"y"
80,2012.00,2.00,"Sunday",12/30/1899 13:00:00,"Carolina","New Orleans",35.00,27.00,,1.00,"y"
81,2012.00,3.00,"Thursday",12/30/1899 20:20:00,"Carolina","New York Giants",7.00,36.00,,1.00,"n"
82,2012.00,5.00,"Sunday",12/30/1899 16:05:00,"Carolina","Seattle",12.00,16.00,,1.00,"n"
83,2012.00,7.00,"Sunday",12/30/1899 13:00:00,"Carolina","Dallas",14.00,19.00,,4.00,"n"
84,2012.00,10.00,"Sunday",12/30/1899 13:00:00,"Carolina","Denver",14.00,36.00,,1.00,"n"
85,2012.00,11.00,"Sunday",12/30/1899 13:00:00,"Carolina","Tampa Bay",21.00,27.00,"OT",0.00,"y"
86,2012.00,14.00,"Sunday",12/30/1899 13:00:00,"Carolina","Atlanta",30.00,20.00,,0.00,"y"
87,2012.00,16.00,"Sunday",12/30/1899 13:00:00,"Carolina","Oakland",17.00,6.00,,1.00,"n"
88,2013.00,1.00,"Sunday",12/30/1899 13:00:00,"Carolina","Seattle",7.00,12.00,,1.00,"n"
89,2013.00,3.00,"Sunday",12/30/1899 13:00:00,"Carolina","New York Giants",38.00,0.00,,5.00,"n"
90,2013.00,7.00,"Sunday",12/30/1899 13:00:00,"Carolina","St. Louis",30.00,15.00,,1.00,"n"
91,2013.00,9.00,"Sunday",12/30/1899 13:00:00,"Carolina","Atlanta",34.00,10.00,,3.00,"y"
92,2013.00,11.00,"Monday",12/30/1899 20:40:00,"Carolina","New England",24.00,20.00,,3.00,"n"
93,2013.00,13.00,"Sunday",12/30/1899 13:00:00,"Carolina","Tampa Bay",27.00,6.00,,0.00,"y"
94,2013.00,15.00,"Sunday",12/30/1899 16:05:00,"Carolina","New York Jets",30.00,20.00,,2.00,"n"
95,2013.00,16.00,"Sunday",12/30/1899 13:00:00,"Carolina","New Orleans",17.00,13.00,,1.00,"y"
96,2014.00,2.00,"Sunday",12/30/1899 13:00:00,"Carolina","Detroit",24.00,7.00,,1.00,"n"
97,2014.00,3.00,"Sunday",12/30/1899 20:30:00,"Carolina","Pittsburgh",19.00,37.00,,5.00,"n"
98,2014.00,5.00,"Sunday",12/30/1899 13:00:00,"Carolina","Chicago",31.00,24.00,,1.00,"n"
99,2014.00,8.00,"Sunday",12/30/1899 13:00:00,"Carolina","Seattle",9.00,13.00,,2.00,"n"
100,2014.00,9.00,"Thursday",12/30/1899 20:25:00,"Carolina","New Orleans",10.00,28.00,,1.00,"y"
101,2014.00,11.00,"Sunday",12/30/1899 13:00:00,"Carolina","Atlanta",17.00,19.00,,0.00,"y"
102,2014.00,15.00,"Sunday",12/30/1899 13:00:00,"Carolina","Tampa Bay",19.00,17.00,,0.00,"y"
103,2014.00,16.00,"Sunday",12/30/1899 13:00:00,"Carolina","Cleveland",17.00,13.00,,0.00,"n"
104,2015.00,2.00,"Sunday",12/30/1899 13:00:00,"Carolina","Houston",24.00,17.00,,0.00,"n"
105,2015.00,3.00,"Sunday",12/30/1899 13:00:00,"Carolina","New Orleans",27.00,22.00,,0.00,"y"
106,2015.00,7.00,"Sunday",12/30/1899 20:30:00,"Carolina","Philadelphia",27.00,16.00,,4.00,"n"
107,2015.00,8.00,"Monday",12/30/1899 20:30:00,"Carolina","Indianapolis",29.00,26.00,"OT",6.00,"n"
108,2015.00,9.00,"Sunday",12/30/1899 13:00:00,"Carolina","Green Bay",37.00,29.00,,2.00,"n"
109,2015.00,11.00,"Sunday",12/30/1899 13:00:00,"Carolina","Washington",33.00,14.00,,3.00,"n"
110,2015.00,14.00,"Sunday",12/30/1899 13:00:00,"Carolina","Atlanta",38.00,0.00,,0.00,"y"
111,2015.00,17.00,"Sunday",12/30/1899 16:25:00,"Carolina","Tampa Bay",38.00,10.00,,3.00,"y"
112,2011.00,1.00,"Sunday",12/30/1899 12:00:00,"Chicago","Atlanta",30.00,12.00,,1.00,"n"
113,2011.00,3.00,"Sunday",12/30/1899 15:25:00,"Chicago","Green Bay",17.00,27.00,,0.00,"y"
114,2011.00,4.00,"Sunday",12/30/1899 12:00:00,"Chicago","Carolina",34.00,29.00,,1.00,"n"
115,2011.00,6.00,"Sunday",12/30/1899 19:20:00,"Chicago","Minnesota",39.00,10.00,,0.00,"y"
116,2011.00,10.00,"Sunday",12/30/1899 15:15:00,"Chicago","Detroit",37.00,13.00,,0.00,"y"
117,2011.00,11.00,"Sunday",12/30/1899 15:15:00,"Chicago","San Diego",31.00,20.00,,0.00,"n"
118,2011.00,13.00,"Sunday",12/30/1899 12:00:00,"Chicago","Kansas City",3.00,10.00,,0.00,"n"
119,2011.00,15.00,"Sunday",12/30/1899 12:00:00,"Chicago","Seattle",14.00,38.00,,1.00,"n"
120,2012.00,1.00,"Sunday",12/30/1899 12:00:00,"Chicago","Indianapolis",41.00,21.00,,0.00,"n"
121,2012.00,3.00,"Sunday",12/30/1899 12:00:00,"Chicago","St. Louis",23.00,6.00,,1.00,"n"
122,2012.00,7.00,"Monday",12/30/1899 19:30:00,"Chicago","Detroit",13.00,7.00,,1.00,"y"
123,2012.00,8.00,"Sunday",12/30/1899 12:00:00,"Chicago","Carolina",23.00,22.00,,0.00,"n"
124,2012.00,10.00,"Sunday",12/30/1899 19:20:00,"Chicago","Houston",6.00,13.00,,3.00,"n"
125,2012.00,12.00,"Sunday",12/30/1899 12:00:00,"Chicago","Minnesota",28.00,10.00,,1.00,"y"
126,2012.00,13.00,"Sunday",12/30/1899 12:00:00,"Chicago","Seattle",17.00,23.00,"OT",0.00,"n"
127,2012.00,15.00,"Sunday",12/30/1899 12:00:00,"Chicago","Green Bay",13.00,21.00,,2.00,"y"
128,2013.00,1.00,"Sunday",12/30/1899 12:00:00,"Chicago","Cincinnati",24.00,21.00,,0.00,"n"
129,2013.00,2.00,"Sunday",12/30/1899 12:00:00,"Chicago","Minnesota",31.00,30.00,,0.00,"y"
130,2013.00,5.00,"Sunday",12/30/1899 12:00:00,"Chicago","New Orleans",18.00,26.00,,0.00,"n"
131,2013.00,6.00,"Thursday",12/30/1899 19:25:00,"Chicago","New York Giants",27.00,21.00,,2.00,"n"
132,2013.00,10.00,"Sunday",12/30/1899 12:00:00,"Chicago","Detroit",19.00,21.00,,0.00,"y"
133,2013.00,11.00,"Sunday",12/30/1899 12:00:00,"Chicago","Baltimore",23.00,10.00,"OT",2.00,"n"
134,2013.00,14.00,"Monday",12/30/1899 19:40:00,"Chicago","Dallas",45.00,28.00,,1.00,"n"
135,2013.00,17.00,"Sunday",12/30/1899 15:25:00,"Chicago","Green Bay",28.00,33.00,,2.00,"y"
136,2014.00,1.00,"Sunday",12/30/1899 12:00:00,"Chicago","Buffalo",20.00,23.00,"OT",1.00,"n"
137,2014.00,4.00,"Sunday",12/30/1899 12:00:00,"Chicago","Green Bay",17.00,38.00,,1.00,"y"
138,2014.00,7.00,"Sunday",12/30/1899 12:00:00,"Chicago","Miami",14.00,27.00,,0.00,"n"
139,2014.00,11.00,"Sunday",12/30/1899 12:00:00,"Chicago","Minnesota",21.00,13.00,,2.00,"y"
140,2014.00,12.00,"Sunday",12/30/1899 12:00:00,"Chicago","Tampa Bay",21.00,13.00,,1.00,"n"
141,2014.00,14.00,"Thursday",12/30/1899 19:25:00,"Chicago","Dallas",28.00,41.00,,0.00,"n"
142,2014.00,15.00,"Monday",12/30/1899 19:30:00,"Chicago","New Orleans",15.00,31.00,,2.00,"n"
143,2014.00,16.00,"Sunday",12/30/1899 12:00:00,"Chicago","Detroit",14.00,20.00,,1.00,"y"
144,2011.00,3.00,"Sunday",12/30/1899 13:02:00,"Cincinnati","San Francisco",8.00,13.00,,3.00,"n"
145,2011.00,4.00,"Sunday",12/30/1899 13:03:00,"Cincinnati","Buffalo",23.00,20.00,,0.00,"n"
146,2011.00,6.00,"Sunday",12/30/1899 13:02:00,"Cincinnati","Indianapolis",27.00,17.00,,1.00,"n"
147,2011.00,10.00,"Sunday",12/30/1899 13:02:00,"Cincinnati","Pittsburgh",17.00,24.00,,2.00,"y"
148,2011.00,12.00,"Sunday",12/30/1899 13:02:00,"Cincinnati","Cleveland",23.00,20.00,,3.00,"y"
149,2011.00,14.00,"Sunday",12/30/1899 13:02:00,"Cincinnati","Houston",19.00,20.00,,0.00,"n"
150,2011.00,16.00,"Sunday",12/30/1899 13:02:00,"Cincinnati","Arizona",23.00,16.00,,0.00,"n"
151,2011.00,17.00,"Sunday",12/30/1899 16:16:00,"Cincinnati","Baltimore",16.00,24.00,,0.00,"y"
152,2012.00,2.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Cleveland",34.00,27.00,,3.00,"y"
153,2012.00,5.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Miami",13.00,17.00,,0.00,"n"
154,2012.00,7.00,"Sunday",12/30/1899 20:20:00,"Cincinnati","Pittsburgh",17.00,24.00,,0.00,"y"
155,2012.00,9.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Denver",23.00,31.00,,2.00,"n"
156,2012.00,10.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","New York Giants",31.00,13.00,,4.00,"n"
157,2012.00,12.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Oakland",34.00,10.00,,3.00,"n"
158,2012.00,14.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Dallas",19.00,20.00,,3.00,"n"
159,2012.00,17.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Baltimore",23.00,17.00,,1.00,"y"
160,2013.00,2.00,"Monday",12/30/1899 20:40:00,"Cincinnati","Pittsburgh",20.00,10.00,,3.00,"y"
161,2013.00,3.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Green Bay",34.00,30.00,,1.00,"n"
162,2013.00,5.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","New England",13.00,6.00,,0.00,"n"
163,2013.00,8.00,"Sunday",12/30/1899 16:05:00,"Cincinnati","New York Jets",49.00,9.00,,1.00,"n"
164,2013.00,11.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Cleveland",41.00,20.00,,0.00,"y"
165,2013.00,14.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Indianapolis",42.00,28.00,,1.00,"n"
166,2013.00,16.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Minnesota",42.00,14.00,,0.00,"n"
167,2013.00,17.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Baltimore",34.00,17.00,,0.00,"y"
168,2014.00,2.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Atlanta",24.00,10.00,,4.00,"n"
169,2014.00,3.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Tennessee",33.00,7.00,,0.00,"n"
170,2014.00,6.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Carolina",37.00,37.00,"OT",1.00,"n"
171,2014.00,8.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Baltimore",27.00,24.00,,1.00,"y"
172,2014.00,9.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Jacksonville",33.00,23.00,,1.00,"n"
173,2014.00,10.00,"Thursday",12/30/1899 20:25:00,"Cincinnati","Cleveland",3.00,24.00,,10.00,"y"
174,2014.00,14.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Pittsburgh",21.00,42.00,,6.00,"y"
175,2014.00,16.00,"Monday",12/30/1899 20:30:00,"Cincinnati","Denver",37.00,28.00,,0.00,"n"
176,2015.00,2.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","San Diego",24.00,19.00,,1.00,"n"
177,2015.00,4.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Kansas City",36.00,21.00,,1.00,"n"
178,2015.00,5.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Seattle",27.00,24.00,,1.00,"n"
179,2015.00,9.00,"Thursday",12/30/1899 20:25:00,"Cincinnati","Cleveland",31.00,10.00,,0.00,"y"
180,2015.00,10.00,"Monday",12/30/1899 20:30:00,"Cincinnati","Houston",6.00,10.00,,0.00,"n"
181,2015.00,12.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","St. Louis",31.00,7.00,,0.00,"n"
182,2015.00,14.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Pittsburgh",20.00,33.00,,0.00,"y"
183,2015.00,17.00,"Sunday",12/30/1899 13:00:00,"Cincinnati","Baltimore",24.00,16.00,,0.00,"y"
184,2011.00,3.00,"Monday",12/30/1899 19:30:00,"Dallas","Washington",18.00,16.00,,1.00,"y"
185,2011.00,4.00,"Sunday",12/30/1899 12:00:00,"Dallas","Detroit",30.00,34.00,,1.00,"n"
186,2011.00,7.00,"Sunday",12/30/1899 15:15:00,"Dallas","St. Louis",34.00,7.00,,0.00,"n"
187,2011.00,9.00,"Sunday",12/30/1899 12:00:00,"Dallas","Seattle",23.00,13.00,,1.00,"n"
188,2011.00,10.00,"Sunday",12/30/1899 12:00:00,"Dallas","Buffalo",44.00,7.00,,2.00,"n"
189,2011.00,12.00,"Thursday",12/30/1899 15:15:00,"Dallas","Miami",20.00,19.00,,0.00,"n"
190,2011.00,14.00,"Sunday",12/30/1899 19:20:00,"Dallas","New York Giants",34.00,37.00,,0.00,"y"
191,2011.00,16.00,"Saturday",12/30/1899 15:15:00,"Dallas","Philadelphia",7.00,20.00,,0.00,"y"
192,2012.00,3.00,"Sunday",12/30/1899 12:00:00,"Dallas","Tampa Bay",16.00,10.00,,4.00,"n"
193,2012.00,4.00,"Monday",12/30/1899 19:30:00,"Dallas","Chicago",18.00,34.00,,6.00,"n"
194,2012.00,8.00,"Sunday",12/30/1899 15:25:00,"Dallas","New York Giants",24.00,29.00,,15.00,"y"
195,2012.00,11.00,"Sunday",12/30/1899 12:00:00,"Dallas","Cleveland",23.00,20.00,"OT",0.00,"n"
196,2012.00,12.00,"Thursday",12/30/1899 15:25:00,"Dallas","Washington",31.00,38.00,,5.00,"y"
197,2012.00,13.00,"Sunday",12/30/1899 19:20:00,"Dallas","Philadelphia",38.00,33.00,,15.00,"y"
198,2012.00,15.00,"Sunday",12/30/1899 15:25:00,"Dallas","Pittsburgh",27.00,24.00,"OT",13.00,"n"
199,2012.00,16.00,"Sunday",12/30/1899 12:00:00,"Dallas","New Orleans",31.00,34.00,"OT",0.00,"n"
200,2013.00,1.00,"Sunday",12/30/1899 19:20:00,"Dallas","New York Giants",36.00,31.00,,9.00,"y"
201,2013.00,3.00,"Sunday",12/30/1899 12:00:00,"Dallas","St. Louis",31.00,7.00,,0.00,"n"
202,2013.00,5.00,"Sunday",12/30/1899 15:25:00,"Dallas","Denver",48.00,51.00,,0.00,"n"
203,2013.00,6.00,"Sunday",12/30/1899 19:20:00,"Dallas","Washington",31.00,16.00,,0.00,"y"
204,2013.00,9.00,"Sunday",12/30/1899 12:00:00,"Dallas","Minnesota",27.00,23.00,,1.00,"n"
205,2013.00,13.00,"Thursday",12/30/1899 15:30:00,"Dallas","Oakland",31.00,24.00,,8.00,"n"
206,2013.00,15.00,"Sunday",12/30/1899 15:25:00,"Dallas","Green Bay",36.00,37.00,,5.00,"n"
207,2013.00,17.00,"Sunday",12/30/1899 19:30:00,"Dallas","Philadelphia",22.00,24.00,,9.00,"y"
208,2014.00,1.00,"Sunday",12/30/1899 15:25:00,"Dallas","San Francisco",17.00,28.00,,2.00,"n"
209,2014.00,4.00,"Sunday",12/30/1899 19:30:00,"Dallas","New Orleans",38.00,17.00,,7.00,"n"
210,2014.00,5.00,"Sunday",12/30/1899 12:00:00,"Dallas","Houston",20.00,17.00,"OT",7.00,"n"
211,2014.00,7.00,"Sunday",12/30/1899 15:25:00,"Dallas","New York Giants",31.00,21.00,,3.00,"y"
212,2014.00,8.00,"Monday",12/30/1899 19:30:00,"Dallas","Washington",17.00,20.00,"OT",3.00,"y"
213,2014.00,9.00,"Sunday",12/30/1899 12:00:00,"Dallas","Arizona",17.00,28.00,,2.00,"n"
214,2014.00,13.00,"Thursday",12/30/1899 15:30:00,"Dallas","Philadelphia",10.00,33.00,,0.00,"y"
215,2014.00,16.00,"Sunday",12/30/1899 15:25:00,"Dallas","Indianapolis",42.00,7.00,,1.00,"n"
216,2015.00,1.00,"Sunday",12/30/1899 19:30:00,"Dallas","New York Giants",27.00,26.00,,13.00,"y"
217,2015.00,3.00,"Sunday",12/30/1899 12:00:00,"Dallas","Atlanta",28.00,39.00,,3.00,"n"
218,2015.00,5.00,"Sunday",12/30/1899 15:25:00,"Dallas","New England",6.00,30.00,,7.00,"n"
219,2015.00,8.00,"Sunday",12/30/1899 15:25:00,"Dallas","Seattle",12.00,13.00,,8.00,"n"
220,2015.00,9.00,"Sunday",12/30/1899 19:30:00,"Dallas","Philadelphia",27.00,33.00,"OT",8.00,"y"
221,2015.00,12.00,"Thursday",12/30/1899 15:30:00,"Dallas","Carolina",14.00,33.00,,5.00,"n"
222,2015.00,15.00,"Saturday",12/30/1899 19:25:00,"Dallas","New York Jets",16.00,19.00,,4.00,"n"
223,2015.00,17.00,"Sunday",12/30/1899 12:00:00,"Dallas","Washington",23.00,34.00,,1.00,"y"
224,2011.00,1.00,"Monday",12/30/1899 20:15:00,"Denver","Oakland",20.00,23.00,,2.00,"y"
225,2011.00,2.00,"Sunday",12/30/1899 14:15:00,"Denver","Cincinnati",24.00,22.00,,0.00,"n"
226,2011.00,5.00,"Sunday",12/30/1899 14:15:00,"Denver","San Diego",24.00,29.00,,0.00,"y"
227,2011.00,8.00,"Sunday",12/30/1899 14:05:00,"Denver","Detroit",10.00,45.00,,0.00,"n"
228,2011.00,11.00,"Thursday",12/30/1899 18:20:00,"Denver","New York Jets",17.00,13.00,,2.00,"n"
229,2011.00,14.00,"Sunday",12/30/1899 14:05:00,"Denver","Chicago",13.00,10.00,"OT",0.00,"n"
230,2011.00,15.00,"Sunday",12/30/1899 14:15:00,"Denver","New England",23.00,41.00,,0.00,"n"
231,2011.00,17.00,"Sunday",12/30/1899 14:15:00,"Denver","Kansas City",3.00,7.00,,0.00,"y"
232,2012.00,1.00,"Sunday",12/30/1899 18:20:00,"Denver","Pittsburgh",31.00,19.00,,4.00,"n"
233,2012.00,3.00,"Sunday",12/30/1899 14:25:00,"Denver","Houston",25.00,31.00,,1.00,"n"
234,2012.00,4.00,"Sunday",12/30/1899 14:05:00,"Denver","Oakland",37.00,6.00,,4.00,"y"
